;samples;proportion embryonal;proportion non-embryonal non-seminoma;train_fold_length;comment
train fold 21;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 22;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 23;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 24;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 25;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 26;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 27;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 28;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 29;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 30;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 31;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 32;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 33;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 34;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.4722222222222222;0.5277777777777778;36;loocv folds
train fold 35;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 36;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-AA4L-01'];0.5;0.5;36;loocv folds
train fold 37;['TCGA-2G-AAFJ-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94I-01'];0.5;0.5;36;loocv folds
train fold 38;['TCGA-2G-AAFJ-01', 'TCGA-XE-AAOJ-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGY-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFV-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGW-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGX-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFM-01'];0.3783783783783784;0.6216216216216216;37;with replacement, no weights, no desired proportions, fixed size
train fold 39;['TCGA-2G-AAGZ-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGC-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFM-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGA-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAL5-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGX-01', 'TCGA-XE-AAOC-01', 'TCGA-W4-A7U4-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGO-01', 'TCGA-YU-A90P-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94D-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGO-01'];0.5675675675675675;0.43243243243243246;37;with replacement, no weights, no desired proportions, fixed size
train fold 40;['TCGA-2G-AAGJ-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGW-01', 'TCGA-XE-A8H1-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-SN-A84W-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-AA4L-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGT-01', 'TCGA-SN-A84W-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAFY-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGN-01'];0.5135135135135135;0.4864864864864865;37;with replacement, no weights, no desired proportions, fixed size
train fold 41;['TCGA-2G-AAH2-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-YU-A90P-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGN-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFV-01', 'TCGA-YU-A90P-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAG5-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGC-01'];0.40540540540540543;0.5945945945945946;37;with replacement, no weights, no desired proportions, fixed size
